age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41,technician,single,secondary,no,4499,no,no,cellular,21,may,893,3,-1,0,unknown,yes
28,management,married,secondary,no,8719,yes,no,unknown,21,oct,45,2,-1,0,unknown,yes
52,retired,divorced,secondary,no,1192,yes,no,cellular,24,nov,320,4,-1,0,unknown,yes
26,blue-collar,married,secondary,no,7081,yes,no,cellular,22,nov,124,1,572,0,unknown,no
57,self-employed,married,secondary,yes,1562,yes,no,cellular,8,oct,1,5,114,0,failure,no
51,management,single,secondary,no,6882,yes,no,cellular,15,aug,73,1,-1,1,unknown,no
55,management,single,secondary,no,-1174,yes,no,cellular,16,jul,45,5,-1,0,unknown,no
44,self-employed,single,secondary,no,-349,yes,no,cellular,21,may,162,1,-1,0,unknown,no
42,management,married,secondary,no,1935,no,no,telephone,18,apr,27,6,-1,1,unknown,no
51,blue-collar,married,tertiary,no,-608,no,no,cellular,6,dec,382,2,-1,0,unknown,yes
40,retired,single,secondary,no,2436,yes,no,cellular,16,jul,24,8,-1,0,unknown,no
66,technician,married,primary,no,858,yes,no,cellular,5,nov,307,1,-1,0,unknown,yes
38,services,single,secondary,no,3945,no,no,unknown,13,may,10,2,-1,0,unknown,no
27,admin.,married,secondary,no,-136,no,no,telephone,17,aug,277,1,724,0,unknown,no
33,blue-collar,single,tertiary,no,-4174,no,no,cellular,17,jul,159,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,917,yes,yes,cellular,21,nov,405,5,-1,0,unknown,yes
45,technician,single,tertiary,no,5357,no,no,cellular,8,may,249,9,-1,0,failure,yes
38,admin.,single,secondary,no,6413,yes,no,unknown,26,may,721,5,-1,1,unknown,yes
39,blue-collar,divorced,primary,no,3827,no,no,cellular,23,may,465,5,486,0,unknown,yes
33,housemaid,married,secondary,no,-644,yes,no,unknown,7,may,398,2,-1,0,unknown,yes
46,self-employed,single,secondary,no,-1911,no,no,cellular,24,oct,1,1,-1,0,unknown,no
45,technician,single,secondary,no,-1282,yes,no,cellular,11,may,340,1,-1,0,unknown,yes
37,unemployed,single,primary,no,6429,yes,no,cellular,27,oct,164,1,-1,1,unknown,no
28,management,married,secondary,no,1679,yes,no,cellular,26,nov,85,5,-1,0,unknown,no
32,technician,married,secondary,no,7525,no,no,cellular,26,sep,461,9,-1,0,unknown,yes
47,blue-collar,single,secondary,no,-1188,yes,no,cellular,25,may,43,1,-1,0,unknown,no
55,retired,divorced,secondary,no,-381,yes,no,unknown,17,nov,178,1,-1,0,unknown,yes
43,management,single,tertiary,no,4248,yes,no,cellular,27,may,48,1,-1,1,failure,no
31,management,divorced,unknown,no,2718,yes,yes,cellular,31,may,175,5,687,0,unknown,yes
32,technician,married,secondary,no,1087,yes,no,unknown,15,mar,59,3,-1,0,unknown,no
61,technician,married,primary,no,2289,yes,no,unknown,5,aug,247,1,-1,0,failure,no
53,housemaid,married,tertiary,no,1922,no,no,cellular,23,oct,23,1,-1,0,unknown,no
65,entrepreneur,divorced,primary,no,4134,yes,yes,unknown,21,mar,125,7,-1,0,unknown,yes
35,blue-collar,single,secondary,no,1267,yes,no,cellular,12,jul,148,3,-1,0,failure,yes
47,admin.,married,tertiary,no,469,no,no,cellular,17,oct,71,6,-1,0,unknown,no
50,technician,single,tertiary,no,3239,yes,no,cellular,14,feb,1,1,-1,0,failure,no
40,services,married,secondary,no,374,no,no,unknown,19,aug,369,4,-1,0,unknown,yes
39,unemployed,single,primary,no,-1962,no,no,unknown,3,jul,266,1,-1,0,unknown,no
43,services,married,secondary,no,5100,yes,no,cellular,17,may,231,2,-1,0,unknown,no
29,admin.,married,secondary,no,1184,yes,no,cellular,2,dec,334,1,256,0,unknown,yes
33,blue-collar,married,tertiary,no,1666,no,no,cellular,13,may,42,3,305,1,unknown,no
52,technician,married,tertiary,no,-3001,yes,no,cellular,5,may,936,1,442,0,other,yes
44,technician,single,secondary,no,946,yes,no,telephone,26,jul,239,1,643,0,unknown,yes
51,blue-collar,divorced,secondary,no,7800,no,no,unknown,23,apr,8,1,-1,0,failure,no
41,management,married,tertiary,no,94,yes,no,cellular,12,jul,1,5,-1,0,unknown,no
35,retired,married,tertiary,no,4144,no,no,cellular,20,aug,144,1,-1,0,unknown,yes
29,unemployed,single,secondary,no,9085,no,yes,unknown,4,jul,11,9,-1,0,unknown,no
55,admin.,single,tertiary,no,4574,no,no,unknown,18,may,2,2,-1,0,unknown,yes
36,admin.,married,tertiary,no,-3033,yes,no,cellular,4,jul,85,1,-1,1,unknown,no
34,technician,married,secondary,no,658,yes,no,cellular,4,may,69,2,-1,0,unknown,no
47,self-employed,married,secondary,no,919,no,no,cellular,17,may,508,11,26,1,unknown,yes
42,management,single,primary,no,1924,yes,no,cellular,15,aug,12,1,-1,0,unknown,no
30,management,married,tertiary,no,-3381,yes,no,unknown,17,may,888,2,-1,0,failure,yes
28,technician,married,primary,no,-1388,yes,no,cellular,6,may,165,2,707,1,unknown,no
37,retired,divorced,primary,no,7288,no,no,unknown,5,may,208,2,164,0,failure,yes
42,blue-collar,married,primary,no,6753,no,no,cellular,11,may,150,9,-1,0,unknown,no
30,housemaid,married,tertiary,no,-1421,yes,no,cellular,23,apr,35,3,-1,0,unknown,no
36,housemaid,married,secondary,no,3436,yes,yes,cellular,3,jul,281,1,-1,0,failure,yes
55,services,married,unknown,no,56,no,no,unknown,27,may,139,1,-1,0,unknown,yes
57,admin.,single,secondary,no,4222,yes,no,cellular,21,oct,17,3,-1,0,unknown,no
29,self-employed,married,tertiary,no,4872,no,yes,telephone,21,sep,1313,4,-1,0,unknown,yes
50,student,married,secondary,no,354,no,no,cellular,6,dec,1160,1,-1,0,unknown,yes
58,student,married,secondary,no,4074,yes,no,cellular,29,aug,99,3,-1,0,failure,no
54,unemployed,single,secondary,no,3818,no,no,cellular,8,aug,0,4,-1,0,unknown,no
40,blue-collar,divorced,tertiary,no,-3107,yes,no,cellular,28,may,67,1,-1,1,failure,yes
35,self-employed,single,secondary,no,-3933,yes,no,cellular,16,may,49,4,-1,0,unknown,no
40,unknown,married,tertiary,no,5051,yes,no,unknown,16,jul,169,7,-1,0,unknown,no
23,blue-collar,married,tertiary,no,2413,no,no,cellular,11,oct,249,6,-1,0,unknown,yes
44,admin.,single,secondary,yes,2134,yes,no,cellular,27,aug,3,2,-1,1,unknown,no
41,retired,married,tertiary,no,5831,no,no,cellular,10,may,43,6,-1,0,unknown,no
28,services,married,secondary,no,3944,no,no,unknown,29,dec,452,1,-1,0,failure,yes
45,technician,married,secondary,no,-772,yes,no,unknown,8,mar,608,6,-1,0,failure,yes
32,technician,single,secondary,no,1969,no,no,unknown,15,apr,22,1,-1,1,unknown,no
28,entrepreneur,married,tertiary,no,2509,yes,yes,cellular,16,nov,45,1,-1,1,unknown,no
44,blue-collar,married,tertiary,no,-557,yes,no,telephone,1,may,936,4,-1,0,unknown,yes
40,blue-collar,married,tertiary,no,-478,no,no,unknown,16,nov,48,1,-1,0,unknown,yes
50,admin.,married,secondary,no,1677,yes,yes,unknown,2,may,61,1,-1,0,unknown,no
30,management,single,primary,no,1624,yes,no,unknown,24,jun,355,1,-1,1,unknown,no
37,admin.,married,secondary,no,-291,no,no,cellular,22,may,156,1,-1,0,unknown,no
48,admin.,married,primary,no,3919,no,no,cellular,28,jun,1239,1,86,0,failure,yes
42,student,married,secondary,no,578,yes,no,cellular,25,dec,230,1,-1,0,unknown,yes
40,housemaid,married,secondary,no,4221,yes,no,cellular,18,dec,49,5,-1,0,unknown,no
44,housemaid,married,tertiary,no,632,no,no,cellular,7,nov,845,1,125,1,unknown,yes
40,housemaid,single,tertiary,no,2626,no,no,cellular,8,jan,198,3,-1,0,failure,no
33,management,married,tertiary,no,1010,yes,yes,cellular,18,aug,230,2,-1,0,unknown,yes
45,admin.,single,tertiary,no,1850,yes,no,cellular,28,jun,136,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,5115,yes,no,telephone,28,nov,53,1,-1,0,unknown,no
40,blue-collar,divorced,tertiary,no,2220,no,no,unknown,23,jul,154,5,-1,0,unknown,no
36,retired,single,primary,no,-3092,yes,no,cellular,8,may,943,1,-1,1,unknown,yes
19,blue-collar,single,tertiary,no,-453,yes,no,unknown,2,nov,158,4,376,0,unknown,no
36,admin.,married,secondary,no,-586,no,yes,cellular,17,jul,323,1,-1,0,unknown,yes
54,blue-collar,single,secondary,no,3964,no,no,unknown,26,jul,11,4,633,1,unknown,no
35,housemaid,married,secondary,no,4804,yes,no,cellular,31,oct,8,1,-1,0,unknown,no
30,unemployed,married,secondary,no,-4601,yes,no,cellular,8,oct,234,2,-1,0,unknown,no
43,blue-collar,married,tertiary,no,-252,no,yes,telephone,23,may,454,3,-1,0,unknown,yes
34,student,single,primary,no,2762,yes,no,cellular,9,jul,194,1,542,0,unknown,yes
38,entrepreneur,married,secondary,no,4203,no,yes,cellular,22,may,329,1,-1,0,failure,yes
45,entrepreneur,married,primary,no,-1476,yes,yes,cellular,3,may,549,5,636,0,unknown,yes
41,self-employed,married,primary,yes,812,yes,no,cellular,14,jul,32,3,-1,0,unknown,no
36,technician,divorced,primary,no,-190,no,no,cellular,24,may,174,9,-1,0,other,no
49,services,single,secondary,no,586,no,no,cellular,13,aug,329,6,-1,0,unknown,no
39,technician,married,secondary,no,6424,no,no,telephone,27,dec,71,2,-1,0,unknown,yes
34,management,single,primary,no,5014,no,yes,unknown,11,may,61,2,-1,0,unknown,no
42,blue-collar,married,unknown,no,6696,yes,yes,cellular,19,may,17,1,-1,0,unknown,yes
30,technician,single,secondary,no,-3792,yes,no,telephone,30,may,276,5,236,0,unknown,yes
44,student,divorced,secondary,no,5507,yes,no,telephone,11,may,182,3,-1,0,unknown,yes
39,admin.,married,tertiary,no,2358,no,no,cellular,29,may,739,9,-1,0,unknown,yes
35,retired,divorced,secondary,no,742,no,no,telephone,18,may,170,3,-1,0,unknown,no
50,blue-collar,single,primary,no,324,yes,yes,unknown,25,may,422,1,-1,0,unknown,yes
46,self-employed,married,tertiary,no,3863,no,no,unknown,2,feb,242,3,-1,0,failure,yes
39,services,single,tertiary,no,1878,no,no,cellular,21,may,448,1,-1,0,unknown,yes
48,unknown,single,secondary,no,-610,yes,no,cellular,10,feb,508,1,-1,0,unknown,yes
42,self-employed,married,secondary,no,1220,yes,no,cellular,29,aug,33,3,-1,0,unknown,no
45,admin.,single,unknown,no,1801,no,yes,unknown,3,aug,751,2,-1,0,unknown,yes
44,blue-collar,divorced,primary,no,6485,no,no,telephone,25,nov,485,4,375,0,unknown,yes
45,admin.,single,secondary,no,-7029,yes,no,cellular,16,may,181,4,-1,0,unknown,yes
47,admin.,divorced,primary,no,-369,yes,no,cellular,17,oct,687,9,-1,0,unknown,yes
31,technician,married,secondary,no,4467,yes,no,unknown,6,jan,228,3,-1,0,failure,yes
52,student,divorced,primary,no,3351,yes,no,unknown,3,jul,33,4,-1,1,failure,no
55,management,single,tertiary,no,233,yes,no,cellular,18,may,660,1,-1,0,unknown,yes
38,unemployed,single,secondary,no,-1311,no,no,unknown,25,oct,828,3,-1,0,unknown,yes
41,management,married,secondary,no,-3322,no,no,cellular,29,nov,494,1,-1,0,unknown,yes
34,technician,divorced,tertiary,no,-3356,yes,no,unknown,16,apr,10,3,-1,0,unknown,no
35,retired,single,secondary,no,-5974,no,no,cellular,23,sep,11,6,-1,0,unknown,no
32,management,single,secondary,no,4498,yes,no,cellular,8,feb,493,3,-1,0,unknown,yes
45,technician,married,secondary,no,-994,yes,yes,cellular,26,aug,38,5,-1,0,other,no
45,management,single,secondary,no,3766,yes,yes,cellular,11,mar,577,3,-1,2,unknown,yes
56,technician,single,secondary,no,1732,no,no,cellular,18,may,1460,1,-1,0,unknown,yes
40,retired,single,secondary,no,-244,yes,no,unknown,25,jul,12,7,-1,1,unknown,no
23,self-employed,married,secondary,no,-2089,yes,no,telephone,1,oct,51,2,626,0,unknown,no
34,technician,married,secondary,no,5611,yes,yes,telephone,22,apr,960,1,-1,0,unknown,yes
41,blue-collar,married,tertiary,no,6016,no,no,cellular,13,may,128,2,-1,0,unknown,no
36,services,married,unknown,no,4113,no,yes,telephone,24,jan,301,1,-1,0,unknown,yes
40,blue-collar,divorced,tertiary,no,-2016,no,no,cellular,7,aug,145,1,-1,0,unknown,no
38,management,married,secondary,no,6854,yes,yes,cellular,28,nov,115,3,-1,0,unknown,no
48,admin.,divorced,secondary,no,1691,yes,no,cellular,23,oct,61,2,-1,0,unknown,no
48,blue-collar,single,primary,no,-6175,yes,no,unknown,28,jul,600,3,-1,0,unknown,yes
40,entrepreneur,married,tertiary,no,-848,yes,no,cellular,20,jul,141,1,-1,2,unknown,no
24,technician,married,secondary,no,4343,yes,no,cellular,4,jun,27,1,-1,1,unknown,no
23,student,single,secondary,no,3702,no,no,cellular,23,jun,981,3,-1,0,unknown,yes
48,management,divorced,secondary,no,-720,yes,no,cellular,8,jul,425,1,-1,0,unknown,yes
39,services,divorced,tertiary,no,3318,yes,no,cellular,30,may,763,5,-1,0,unknown,yes
38,management,married,tertiary,no,5361,yes,no,cellular,7,may,557,3,-1,0,unknown,yes
39,blue-collar,single,tertiary,yes,1158,yes,no,unknown,11,aug,446,1,-1,0,other,yes
40,technician,married,secondary,no,2660,no,no,telephone,22,aug,59,2,-1,0,unknown,no
42,services,married,tertiary,no,1808,no,yes,cellular,4,may,176,2,-1,0,unknown,yes
32,services,married,primary,no,5734,no,no,cellular,8,aug,280,14,-1,0,unknown,yes
23,technician,single,secondary,no,2499,yes,no,cellular,25,dec,590,3,-1,0,failure,yes
34,services,married,secondary,no,2843,yes,yes,unknown,11,may,1004,4,442,0,unknown,yes
40,student,married,secondary,no,-2693,no,no,cellular,22,oct,59,1,-1,0,unknown,no
38,retired,married,secondary,no,-1844,yes,yes,unknown,15,may,671,4,267,0,unknown,yes
39,self-employed,married,secondary,no,1234,yes,no,cellular,14,may,155,1,-1,3,unknown,yes
44,services,single,tertiary,no,-91,no,no,telephone,6,aug,87,9,-1,0,failure,no
34,management,single,tertiary,no,4948,yes,no,cellular,30,jul,4,6,13,0,unknown,no
40,admin.,divorced,secondary,no,4023,no,no,cellular,29,may,655,2,-1,0,unknown,yes
39,technician,divorced,tertiary,no,1309,yes,no,cellular,9,apr,186,1,798,1,unknown,no
34,admin.,single,secondary,no,-2283,no,yes,telephone,11,apr,377,4,-1,1,unknown,yes
32,management,married,secondary,no,-916,no,no,cellular,22,may,286,1,315,1,unknown,yes
25,blue-collar,single,secondary,no,3304,yes,no,cellular,1,nov,86,1,-1,1,unknown,no
49,self-employed,divorced,secondary,no,2987,yes,no,unknown,12,jul,13,8,601,0,unknown,no
26,services,married,secondary,no,749,yes,no,cellular,30,sep,522,11,-1,0,unknown,yes
52,housemaid,single,tertiary,no,2463,yes,no,unknown,9,jul,151,1,444,1,unknown,yes
34,management,married,secondary,no,2457,yes,no,cellular,18,aug,376,1,-1,0,unknown,no
39,technician,single,secondary,no,-163,yes,no,telephone,23,aug,328,2,-1,0,unknown,yes
34,admin.,married,primary,no,346,yes,no,cellular,18,may,129,1,786,0,unknown,no
48,self-employed,married,primary,no,3364,no,no,unknown,28,dec,1,9,218,0,unknown,no
41,services,married,tertiary,no,1736,no,yes,cellular,14,may,276,2,-1,0,unknown,yes
45,admin.,married,secondary,no,-4727,no,no,cellular,4,jul,134,3,-1,0,unknown,no
41,blue-collar,married,tertiary,no,665,no,no,unknown,26,jul,685,1,138,0,unknown,yes
51,technician,divorced,primary,no,5587,yes,yes,cellular,22,may,103,1,-1,0,failure,no
32,admin.,married,secondary,no,-3575,no,no,cellular,13,may,286,8,-1,0,failure,yes
54,unemployed,married,primary,no,-112,yes,no,cellular,27,dec,811,3,-1,0,unknown,yes
21,blue-collar,married,tertiary,no,-1018,yes,yes,cellular,26,jul,50,2,753,0,unknown,no
54,self-employed,married,tertiary,no,1255,no,no,cellular,14,may,3,3,-1,0,other,no
50,self-employed,single,tertiary,no,3200,yes,no,unknown,26,jul,192,2,-1,0,unknown,no
51,unemployed,single,primary,no,3020,no,no,cellular,4,dec,14,3,705,0,unknown,no
36,technician,single,primary,no,5959,no,no,cellular,8,aug,293,2,-1,0,unknown,no
41,blue-collar,married,tertiary,no,-1010,yes,no,telephone,13,aug,373,3,-1,0,unknown,yes
23,technician,single,secondary,no,5246,yes,no,unknown,2,aug,56,2,-1,0,unknown,no
48,admin.,divorced,secondary,no,140,yes,no,cellular,12,sep,422,1,-1,0,failure,yes
46,management,married,secondary,no,1074,no,no,telephone,12,aug,306,1,-1,0,unknown,yes
36,technician,single,secondary,no,3009,no,no,cellular,28,apr,54,6,-1,0,failure,no
34,blue-collar,single,secondary,no,-955,yes,no,cellular,28,may,143,3,207,0,unknown,yes
29,blue-collar,married,secondary,no,1148,no,no,cellular,19,may,589,8,-1,1,unknown,yes
35,blue-collar,single,secondary,no,4449,yes,no,unknown,30,may,129,2,-1,0,unknown,no
35,unemployed,married,tertiary,no,7177,no,yes,cellular,28,aug,183,5,-1,0,failure,yes
37,blue-collar,single,secondary,no,-3387,no,no,cellular,25,feb,178,2,-1,1,unknown,no
36,blue-collar,married,secondary,no,4181,no,no,cellular,27,may,40,2,-1,0,other,no
49,blue-collar,married,secondary,no,6816,yes,yes,cellular,22,apr,27,1,-1,0,unknown,yes
42,blue-collar,divorced,unknown,no,1680,no,no,cellular,3,oct,53,3,88,0,unknown,no
43,blue-collar,married,secondary,no,2012,no,no,cellular,28,aug,531,2,-1,0,unknown,yes
39,self-employed,married,secondary,no,3126,yes,no,telephone,28,sep,105,6,443,0,unknown,no
57,blue-collar,married,tertiary,no,6107,no,no,cellular,3,may,279,2,-1,0,unknown,yes
58,management,single,primary,no,-418,yes,no,unknown,1,may,15,1,-1,0,unknown,no
36,technician,married,secondary,no,-3698,no,yes,cellular,16,may,445,3,-1,0,failure,yes
59,technician,married,tertiary,no,1614,yes,no,cellular,31,may,160,8,-1,0,other,yes
42,blue-collar,single,secondary,no,-1529,yes,no,cellular,30,sep,583,4,-1,0,unknown,yes
49,blue-collar,married,secondary,no,2171,yes,no,cellular,13,sep,5,1,-1,0,unknown,no
26,admin.,married,secondary,no,1058,yes,no,unknown,28,jul,203,5,-1,0,unknown,no
50,technician,single,secondary,no,7654,no,no,unknown,26,may,130,2,-1,0,unknown,no
61,management,divorced,secondary,no,1708,no,no,cellular,1,may,931,5,212,0,unknown,yes
41,retired,married,secondary,no,-1165,no,no,cellular,31,aug,85,6,-1,0,success,no
25,services,married,secondary,no,-919,yes,no,telephone,2,aug,40,7,661,0,failure,no
44,blue-collar,married,secondary,no,3327,no,no,telephone,28,oct,19,4,-1,0,unknown,no
47,blue-collar,divorced,secondary,no,4182,no,no,cellular,20,jun,310,3,-1,1,unknown,yes
42,technician,married,tertiary,no,-50,yes,no,cellular,4,may,316,1,-1,0,other,yes
21,technician,married,secondary,no,3068,no,no,telephone,16,sep,62,1,726,1,unknown,yes
47,student,single,primary,no,2409,yes,no,cellular,23,aug,126,1,662,0,unknown,no
37,self-employed,married,secondary,no,883,yes,no,cellular,2,may,266,3,-1,0,unknown,yes
31,admin.,single,tertiary,no,6966,yes,no,cellular,26,dec,142,5,-1,3,unknown,no
63,housemaid,married,unknown,no,5463,no,no,cellular,7,jul,84,1,-1,0,failure,no
44,blue-collar,divorced,tertiary,yes,545,yes,no,cellular,16,may,144,1,-1,0,unknown,yes
51,self-employed,single,secondary,no,-1499,yes,no,cellular,26,feb,251,1,-1,2,unknown,yes
40,technician,single,tertiary,no,3219,yes,no,cellular,19,aug,115,1,-1,0,failure,no
29,management,married,tertiary,no,4633,yes,no,cellular,28,may,529,1,-1,0,unknown,yes
42,unemployed,married,secondary,no,2433,yes,no,cellular,12,may,252,1,-1,1,unknown,yes
34,unemployed,single,tertiary,no,5683,yes,no,cellular,10,nov,80,4,-1,0,unknown,no
51,admin.,divorced,unknown,no,-7048,no,no,cellular,24,nov,35,2,-1,1,unknown,yes
30,services,married,tertiary,no,4286,no,no,telephone,1,apr,71,1,-1,0,unknown,no
48,management,married,tertiary,no,417,no,no,telephone,11,nov,59,3,-1,0,unknown,no
30,technician,married,tertiary,no,3376,yes,no,cellular,16,may,667,2,813,0,unknown,yes
46,unknown,married,primary,no,1840,no,no,cellular,3,nov,234,1,54,0,unknown,no
33,entrepreneur,married,secondary,no,-502,yes,yes,cellular,11,jul,272,3,-1,0,unknown,no
34,management,married,secondary,no,-4032,yes,no,cellular,13,jul,329,7,-1,0,unknown,yes
33,blue-collar,married,secondary,no,2349,yes,no,cellular,15,aug,128,1,-1,0,unknown,no
40,technician,single,tertiary,no,-1711,no,no,unknown,15,may,317,9,-1,1,unknown,no
61,housemaid,married,secondary,no,5651,yes,no,telephone,16,may,263,2,194,0,unknown,yes
39,blue-collar,married,tertiary,no,-1768,no,yes,unknown,30,jul,37,2,438,0,success,no
42,technician,married,tertiary,no,2186,no,no,cellular,12,may,67,1,-1,0,unknown,no
59,management,single,tertiary,no,787,no,yes,unknown,1,nov,486,1,-1,0,success,yes
40,technician,divorced,secondary,no,1574,yes,no,cellular,2,feb,222,3,-1,0,unknown,yes
53,blue-collar,single,secondary,no,4324,yes,yes,telephone,25,jan,7,2,870,0,unknown,no
24,technician,married,unknown,no,738,no,no,cellular,21,jun,635,1,-1,0,unknown,yes
32,retired,single,tertiary,no,-80,yes,no,cellular,3,may,167,6,-1,0,unknown,yes
42,blue-collar,single,tertiary,no,3364,no,no,unknown,10,oct,460,3,-1,0,unknown,yes
35,blue-collar,single,secondary,no,4782,yes,no,cellular,5,may,64,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,2461,no,no,unknown,14,jun,72,2,-1,0,unknown,no
